gene	go_id	name_1006
UNC93B1	GO:0005789	endoplasmic reticulum membrane
UNC93B1	GO:0016020	membrane
UNC93B1	GO:0016021	integral component of membrane
UNC93B1	GO:0031410	cytoplasmic vesicle
UNC93B1	GO:0032009	early phagosome
UNC93B1	GO:0045335	phagocytic vesicle
STRN3	GO:0000159	protein phosphatase type 2A complex
STRN3	GO:0005515	protein binding
STRN3	GO:0005516	calmodulin binding
STRN3	GO:0032403	protein complex binding
STRN3	GO:0051721	protein phosphatase 2A binding
STRN3	GO:0070016	armadillo repeat domain binding
STRN3	GO:0032355	response to estradiol
STRN3	GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway
STRN3	GO:0005654	nucleoplasm
STRN3	GO:0005737	cytoplasm
STRN3	GO:0005794	Golgi apparatus
STRN3	GO:0005886	plasma membrane
STRN3	GO:0016020	membrane
STRN3	GO:0030425	dendrite
STRN3	GO:0043025	neuronal cell body
STRN3	GO:0043234	protein complex
STRN3	GO:0045892	negative regulation of transcription, DNA-templated
ING4	GO:0043984	histone H4-K16 acetylation
ING4	GO:0003713	transcription coactivator activity
ING4	GO:0005515	protein binding
ING4	GO:0008270	zinc ion binding
ING4	GO:0035064	methylated histone binding
ING4	GO:0046872	metal ion binding
ING4	GO:0006260	DNA replication
ING4	GO:0006325	chromatin organization
ING4	GO:0006473	protein acetylation
ING4	GO:0006915	apoptotic process
ING4	GO:0006978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator
ING4	GO:0007049	cell cycle
ING4	GO:0007050	cell cycle arrest
ING4	GO:0008285	negative regulation of cell proliferation
ING4	GO:0016569	chromatin modification
ING4	GO:0016573	histone acetylation
ING4	GO:0043065	positive regulation of apoptotic process
ING4	GO:0043966	histone H3 acetylation
ING4	GO:0043981	histone H4-K5 acetylation
ING4	GO:0043982	histone H4-K8 acetylation
ING4	GO:0043983	histone H4-K12 acetylation
ING4	GO:0045892	negative regulation of transcription, DNA-templated
ING4	GO:0045926	negative regulation of growth
ING4	GO:0000123	histone acetyltransferase complex
ING4	GO:0005634	nucleus
ING4	GO:0005654	nucleoplasm
STRN3		
RBM15B	GO:0006913	nucleocytoplasmic transport
RBM15B	GO:0045892	negative regulation of transcription, DNA-templated
RBM15B	GO:0005730	nucleolus
RBM15B	GO:0000166	nucleotide binding
RBM15B	GO:0003676	nucleic acid binding
RBM15B	GO:0003723	RNA binding
RBM15B	GO:0005515	protein binding
RBM15B	GO:0044822	poly(A) RNA binding
RBM15B	GO:0000381	regulation of alternative mRNA splicing, via spliceosome
RBM15B	GO:0006351	transcription, DNA-templated
RBM15B	GO:0006355	regulation of transcription, DNA-templated
RBM15B	GO:0006397	mRNA processing
RBM15B	GO:0008380	RNA splicing
RBM15B	GO:0016032	viral process
RBM15B	GO:0005634	nucleus
RBM15B	GO:0005654	nucleoplasm
NR1H3	GO:0044212	transcription regulatory region DNA binding
NR1H3	GO:0003677	DNA binding
NR1H3	GO:0003700	transcription factor activity, sequence-specific DNA binding
NR1H3	GO:0003707	steroid hormone receptor activity
NR1H3	GO:0003713	transcription coactivator activity
NR1H3	GO:0004879	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding
NR1H3	GO:0005515	protein binding
NR1H3	GO:0008270	zinc ion binding
NR1H3	GO:0015485	cholesterol binding
NR1H3	GO:0032810	sterol response element binding
NR1H3	GO:0043565	sequence-specific DNA binding
NR1H3	GO:0046872	metal ion binding
NR1H3	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
NR1H3	GO:0006351	transcription, DNA-templated
NR1H3	GO:0006355	regulation of transcription, DNA-templated
NR1H3	GO:0006367	transcription initiation from RNA polymerase II promoter
NR1H3	GO:0010745	negative regulation of macrophage derived foam cell differentiation
NR1H3	GO:0010867	positive regulation of triglyceride biosynthetic process
NR1H3	GO:0010870	positive regulation of receptor biosynthetic process
NR1H3	GO:0010875	positive regulation of cholesterol efflux
NR1H3	GO:0010887	negative regulation of cholesterol storage
NR1H3	GO:0030522	intracellular receptor signaling pathway
NR1H3	GO:0032270	positive regulation of cellular protein metabolic process
NR1H3	GO:0032369	negative regulation of lipid transport
NR1H3	GO:0032376	positive regulation of cholesterol transport
NR1H3	GO:0032570	response to progesterone
NR1H3	GO:0034145	positive regulation of toll-like receptor 4 signaling pathway
NR1H3	GO:0042632	cholesterol homeostasis
NR1H3	GO:0042752	regulation of circadian rhythm
NR1H3	GO:0043031	negative regulation of macrophage activation
NR1H3	GO:0043277	apoptotic cell clearance
NR1H3	GO:0043401	steroid hormone mediated signaling pathway
NR1H3	GO:0045723	positive regulation of fatty acid biosynthetic process
NR1H3	GO:0045893	positive regulation of transcription, DNA-templated
NR1H3	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
NR1H3	GO:0048550	negative regulation of pinocytosis
NR1H3	GO:0050728	negative regulation of inflammatory response
NR1H3	GO:0051006	positive regulation of lipoprotein lipase activity
NR1H3	GO:0055088	lipid homeostasis
NR1H3	GO:0055092	sterol homeostasis
NR1H3	GO:0060336	negative regulation of interferon-gamma-mediated signaling pathway
NR1H3	GO:0070328	triglyceride homeostasis
NR1H3	GO:0071222	cellular response to lipopolysaccharide
NR1H3	GO:0090188	negative regulation of pancreatic juice secretion
NR1H3	GO:0090341	negative regulation of secretion of lysosomal enzymes
NR1H3	GO:2000188	regulation of cholesterol homeostasis
NR1H3	GO:2000189	positive regulation of cholesterol homeostasis
NR1H3	GO:0000790	nuclear chromatin
NR1H3	GO:0005634	nucleus
NR1H3	GO:0005654	nucleoplasm
NR1H3	GO:0043235	receptor complex
NR1H3	GO:0090575	RNA polymerase II transcription factor complex
ING4		
CEMP1	GO:0005737	cytoplasm
CEMP1		
NR1H3		
NR1H3	GO:0045892	negative regulation of transcription, DNA-templated
NR1H3	GO:0045861	negative regulation of proteolysis
NR1H3	GO:0044255	cellular lipid metabolic process
NR1H3	GO:0006366	transcription from RNA polymerase II promoter
NR1H3	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
NR1H3	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
C15orf59		
HEPHL1	GO:0004322	ferroxidase activity
HEPHL1	GO:0005507	copper ion binding
HEPHL1	GO:0016491	oxidoreductase activity
HEPHL1	GO:0046872	metal ion binding
HEPHL1	GO:0006810	transport
HEPHL1	GO:0006811	ion transport
HEPHL1	GO:0006825	copper ion transport
HEPHL1	GO:0055114	oxidation-reduction process
HEPHL1	GO:0016020	membrane
HEPHL1	GO:0016021	integral component of membrane
RPS6KB1	GO:0006468	protein phosphorylation
RPS6KB1	GO:0005524	ATP binding
RPS6KB1	GO:0004672	protein kinase activity
XKR7	GO:0016020	membrane
XKR7	GO:0016021	integral component of membrane
RPS6KB1	GO:0045202	synapse
RPS6KB1	GO:0043005	neuron projection
RPS6KB1	GO:0030054	cell junction
RPS6KB1	GO:0016020	membrane
RPS6KB1	GO:0005829	cytosol
RPS6KB1	GO:0005741	mitochondrial outer membrane
RPS6KB1	GO:0005739	mitochondrion
RPS6KB1	GO:0005737	cytoplasm
RPS6KB1	GO:0005654	nucleoplasm
RPS6KB1	GO:0005634	nucleus
RPS6KB1	GO:0071363	cellular response to growth factor stimulus
RPS6KB1	GO:0048015	phosphatidylinositol-mediated signaling
RPS6KB1	GO:0046627	negative regulation of insulin receptor signaling pathway
RPS6KB1	GO:0045948	positive regulation of translational initiation
RPS6KB1	GO:0045931	positive regulation of mitotic cell cycle
RPS6KB1	GO:0045727	positive regulation of translation
RPS6KB1	GO:0043066	negative regulation of apoptotic process
RPS6KB1	GO:0031929	TOR signaling
RPS6KB1	GO:0016310	phosphorylation
RPS6KB1	GO:0007165	signal transduction
RPS6KB1	GO:0007049	cell cycle
RPS6KB1	GO:0006915	apoptotic process
RPS6KB1	GO:0006417	regulation of translation
RPS6KB1	GO:0000082	G1/S transition of mitotic cell cycle
RPS6KB1	GO:0016740	transferase activity
RPS6KB1	GO:0016301	kinase activity
RPS6KB1	GO:0005515	protein binding
RPS6KB1	GO:0004712	protein serine/threonine/tyrosine kinase activity
RPS6KB1	GO:0004711	ribosomal protein S6 kinase activity
RPS6KB1	GO:0004674	protein serine/threonine kinase activity
RPS6KB1	GO:0000166	nucleotide binding
RPS6KB1		
RPS6KB1	GO:0048471	perinuclear region of cytoplasm
RPS6KB1	GO:0009986	cell surface
RPS6KB1	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway
RPS6KB1	GO:0071549	cellular response to dexamethasone stimulus
RPS6KB1	GO:0071407	cellular response to organic cyclic compound
RPS6KB1	GO:0051384	response to glucocorticoid
RPS6KB1	GO:0048661	positive regulation of smooth muscle cell proliferation
RPS6KB1	GO:0048633	positive regulation of skeletal muscle tissue growth
RPS6KB1	GO:0046324	regulation of glucose import
RPS6KB1	GO:0045471	response to ethanol
RPS6KB1	GO:0043491	protein kinase B signaling
RPS6KB1	GO:0043434	response to peptide hormone
RPS6KB1	GO:0043201	response to leucine
RPS6KB1	GO:0043200	response to amino acid
RPS6KB1	GO:0042493	response to drug
RPS6KB1	GO:0034612	response to tumor necrosis factor
RPS6KB1	GO:0033762	response to glucagon
RPS6KB1	GO:0033574	response to testosterone
RPS6KB1	GO:0032870	cellular response to hormone stimulus
RPS6KB1	GO:0032868	response to insulin
RPS6KB1	GO:0032496	response to lipopolysaccharide
RPS6KB1	GO:0016477	cell migration
RPS6KB1	GO:0014911	positive regulation of smooth muscle cell migration
RPS6KB1	GO:0014878	response to electrical stimulus involved in regulation of muscle adaptation
RPS6KB1	GO:0014732	skeletal muscle atrophy
RPS6KB1	GO:0014070	response to organic cyclic compound
RPS6KB1	GO:0010243	response to organonitrogen compound
RPS6KB1	GO:0010033	response to organic substance
RPS6KB1	GO:0009749	response to glucose
RPS6KB1	GO:0009636	response to toxic substance
RPS6KB1	GO:0009612	response to mechanical stimulus
RPS6KB1	GO:0009611	response to wounding
RPS6KB1	GO:0009408	response to heat
RPS6KB1	GO:0007616	long-term memory
RPS6KB1	GO:0007584	response to nutrient
RPS6KB1	GO:0007568	aging
RPS6KB1	GO:0007281	germ cell development
RPS6KB1	GO:0003009	skeletal muscle contraction
RPS6KB1	GO:0001662	behavioral fear response
RPS6KB1	GO:0051721	protein phosphatase 2A binding
RPS6KB1	GO:0042277	peptide binding
RPS6KB1	GO:0030165	PDZ domain binding
NDN	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding
NDN	GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding
NDN	GO:0003677	DNA binding
NDN	GO:0043015	gamma-tubulin binding
NDN	GO:0001764	neuron migration
NDN	GO:0003016	respiratory system process
NDN	GO:0006351	transcription, DNA-templated
NDN	GO:0006355	regulation of transcription, DNA-templated
NDN	GO:0006366	transcription from RNA polymerase II promoter
NDN	GO:0007399	nervous system development
NDN	GO:0007409	axonogenesis
NDN	GO:0007413	axonal fasciculation
NDN	GO:0007417	central nervous system development
NDN	GO:0007585	respiratory gaseous exchange
NDN	GO:0008285	negative regulation of cell proliferation
NDN	GO:0008347	glial cell migration
NDN	GO:0009791	post-embryonic development
NDN	GO:0019233	sensory perception of pain
NDN	GO:0040008	regulation of growth
NDN	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
NDN	GO:0048011	neurotrophin TRK receptor signaling pathway
NDN	GO:0048666	neuron development
NDN	GO:0048675	axon extension
NDN	GO:0048871	multicellular organismal homeostasis
NDN	GO:0071514	genetic imprinting
NDN	GO:0005634	nucleus
NDN	GO:0005737	cytoplasm
NDN	GO:0005813	centrosome
NDN	GO:0005829	cytosol
NDN	GO:0042995	cell projection
NDN	GO:0043204	perikaryon
MNS1	GO:0042802	identical protein binding
MNS1	GO:0007283	spermatogenesis
MNS1	GO:0044782	cilium organization
MNS1	GO:0045724	positive regulation of cilium assembly
MNS1	GO:0051321	meiotic cell cycle
MNS1	GO:0070986	left/right axis specification
MNS1	GO:0005634	nucleus
MNS1	GO:0005635	nuclear envelope
MNS1	GO:0005882	intermediate filament
MNS1	GO:0005930	axoneme
MNS1	GO:0031514	motile cilium
MNS1	GO:0036126	sperm flagellum
LMNB1	GO:0005882	intermediate filament
LMNB1	GO:0005638	lamin filament
LMNB1	GO:0005637	nuclear inner membrane
LMNB1	GO:0005198	structural molecule activity
LMNB1	GO:0031965	nuclear membrane
LMNB1	GO:0016363	nuclear matrix
LMNB1	GO:0016020	membrane
LMNB1	GO:0005654	nucleoplasm
LMNB1	GO:0005635	nuclear envelope
LMNB1	GO:0005634	nucleus
LMNB1	GO:0043274	phospholipase binding
MYO18B	GO:0016459	myosin complex
MYO18B	GO:0005813	centrosome
MYO18B	GO:0005654	nucleoplasm
MYO18B	GO:0005524	ATP binding
MYO18B	GO:0003774	motor activity
MYO18B	GO:0000166	nucleotide binding
MYO18B	GO:0031941	filamentous actin
MYO18B	GO:0030018	Z disc
MYO18B	GO:0048739	cardiac muscle fiber development
MYO18B	GO:0001701	in utero embryonic development
MYO18B	GO:0001570	vasculogenesis
MYO18B		
MYO18B	GO:0003779	actin binding
MYO18B	GO:0005634	nucleus
MYO18B	GO:0005737	cytoplasm
MYO18B	GO:0016461	unconventional myosin complex
MYO18B	GO:0030017	sarcomere
USP20	GO:0001664	G-protein coupled receptor binding
USP20	GO:0004197	cysteine-type endopeptidase activity
USP20	GO:0004843	thiol-dependent ubiquitin-specific protease activity
USP20	GO:0005515	protein binding
USP20	GO:0008233	peptidase activity
USP20	GO:0008234	cysteine-type peptidase activity
USP20	GO:0008270	zinc ion binding
USP20	GO:0016787	hydrolase activity
USP20	GO:0036459	thiol-dependent ubiquitinyl hydrolase activity
USP20	GO:0046872	metal ion binding
USP20	GO:0006508	proteolysis
USP20	GO:0006511	ubiquitin-dependent protein catabolic process
USP20	GO:0006897	endocytosis
USP20	GO:0008277	regulation of G-protein coupled receptor protein signaling pathway
USP20	GO:0016579	protein deubiquitination
USP20	GO:0070536	protein K63-linked deubiquitination
USP20	GO:0071108	protein K48-linked deubiquitination
USP20	GO:0005737	cytoplasm
USP20	GO:0005813	centrosome
USP20	GO:0005815	microtubule organizing center
USP20	GO:0005856	cytoskeleton
USP20	GO:0048471	perinuclear region of cytoplasm
C14orf105		
CLASP1	GO:0005925	focal adhesion
CLASP1	GO:0002162	dystroglycan binding
CLASP1	GO:0005515	protein binding
CLASP1	GO:0008017	microtubule binding
CLASP1	GO:0043515	kinetochore binding
CLASP1	GO:0051010	microtubule plus-end binding
CLASP1	GO:0000086	G2/M transition of mitotic cell cycle
CLASP1	GO:0000226	microtubule cytoskeleton organization
CLASP1	GO:0001578	microtubule bundle formation
CLASP1	GO:0006903	vesicle targeting
CLASP1	GO:0007020	microtubule nucleation
CLASP1	GO:0007026	negative regulation of microtubule depolymerization
CLASP1	GO:0007030	Golgi organization
CLASP1	GO:0007049	cell cycle
CLASP1	GO:0007052	mitotic spindle organization
CLASP1	GO:0007062	sister chromatid cohesion
CLASP1	GO:0007067	mitotic nuclear division
CLASP1	GO:0007163	establishment or maintenance of cell polarity
CLASP1	GO:0010458	exit from mitosis
CLASP1	GO:0010470	regulation of gastrulation
CLASP1	GO:0010634	positive regulation of epithelial cell migration
CLASP1	GO:0010717	regulation of epithelial to mesenchymal transition
CLASP1	GO:0030953	astral microtubule organization
CLASP1	GO:0031023	microtubule organizing center organization
CLASP1	GO:0031111	negative regulation of microtubule polymerization or depolymerization
CLASP1	GO:0031116	positive regulation of microtubule polymerization
CLASP1	GO:0034453	microtubule anchoring
CLASP1	GO:0040001	establishment of mitotic spindle localization
CLASP1	GO:0045921	positive regulation of exocytosis
CLASP1	GO:0051294	establishment of spindle orientation
CLASP1	GO:0051301	cell division
CLASP1	GO:0051497	negative regulation of stress fiber assembly
CLASP1	GO:0051893	regulation of focal adhesion assembly
CLASP1	GO:0070507	regulation of microtubule cytoskeleton organization
CLASP1	GO:0090091	positive regulation of extracellular matrix disassembly
CLASP1	GO:0090162	establishment of epithelial cell polarity
CLASP1	GO:0090307	mitotic spindle assembly
CLASP1	GO:1903690	negative regulation of wound healing, spreading of epidermal cells
CLASP1	GO:1904261	positive regulation of basement membrane assembly involved in embryonic body morphogenesis
CLASP1	GO:0000775	chromosome, centromeric region
CLASP1	GO:0000776	kinetochore
CLASP1	GO:0000777	condensed chromosome kinetochore
CLASP1	GO:0005694	chromosome
CLASP1	GO:0005737	cytoplasm
CLASP1	GO:0005794	Golgi apparatus
CLASP1	GO:0005813	centrosome
CLASP1	GO:0005815	microtubule organizing center
CLASP1	GO:0005819	spindle
CLASP1	GO:0005828	kinetochore microtubule
CLASP1	GO:0005829	cytosol
CLASP1	GO:0005856	cytoskeleton
CLASP1	GO:0005874	microtubule
CLASP1	GO:0005876	spindle microtubule
CLASP1	GO:0005881	cytoplasmic microtubule
CLASP1	GO:0005938	cell cortex
CLASP1	GO:0016020	membrane
CLASP1	GO:0030981	cortical microtubule cytoskeleton
CLASP1	GO:0031592	centrosomal corona
CLASP1	GO:0035371	microtubule plus-end
CLASP1	GO:0045180	basal cortex
CLASP1	GO:0070062	extracellular exosome
CLASP1		
PSMB8	GO:0019882	antigen processing and presentation
PCSK1N	GO:0004866	endopeptidase inhibitor activity
PCSK1N	GO:0004867	serine-type endopeptidase inhibitor activity
PCSK1N	GO:0005102	receptor binding
PCSK1N	GO:0002021	response to dietary excess
PCSK1N	GO:0007218	neuropeptide signaling pathway
PCSK1N	GO:0009409	response to cold
PCSK1N	GO:0010951	negative regulation of endopeptidase activity
PCSK1N	GO:0016486	peptide hormone processing
PCSK1N	GO:0005576	extracellular region
PCSK1N	GO:0005615	extracellular space
PCSK1N	GO:0005794	Golgi apparatus
PCSK1N	GO:0005802	trans-Golgi network
PCSK1N	GO:0030141	secretory granule
PCSK1N	GO:0070062	extracellular exosome
EPAS1	GO:0005737	cytoplasm
